part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
Yes,29,Yes,22,Lawyer,19,43,80,21,45,99,34
Yes,9,No,14,Engineer,1,74,47,26,15,86,6
No,23,Yes,15,Chef,28,7,78,92,83,67,34
No,27,Yes,2,Athlete,52,17,14,16,19,93,93
Yes,29,No,35,Lawyer,58,5,71,90,85,12,57
Yes,8,No,24,Scientist,7,61,71,37,41,61,58
Yes,19,Yes,32,Teacher,10,71,7,47,66,71,53
Yes,10,Yes,3,Writer,96,80,23,91,42,80,82
Yes,4,Yes,14,Lawyer,17,30,97,29,34,21,64
No,0,Yes,16,Writer,85,52,17,35,65,25,37
No,2,No,6,Marketing Manager,24,44,52,31,13,84,86
Yes,25,Yes,39,Chef,64,79,74,28,18,51,28
Yes,14,Yes,28,Psychologist,49,3,100,97,20,9,29
Yes,14,Yes,15,Scientist,47,54,5,64,18,83,92
No,10,No,32,Engineer,24,96,37,43,30,31,46
Yes,9,Yes,7,Lawyer,56,42,42,37,49,79,22
Yes,1,No,24,Marketing Manager,67,9,86,7,84,34,31
Yes,7,Yes,0,Doctor,0,22,3,18,60,33,13
Yes,1,Yes,8,Doctor,18,34,79,10,9,88,48
Yes,13,No,34,Marketing Manager,88,79,3,94,16,0,53
No,28,No,36,Nurse,23,53,2,93,35,45,36
Yes,28,Yes,33,Architect,96,38,24,28,32,71,61
Yes,3,Yes,38,Psychologist,52,14,63,72,100,61,60
No,26,No,6,Architect,82,0,37,24,100,57,90
Yes,3,No,37,Chef,38,28,22,89,61,51,16
No,5,Yes,27,Engineer,73,23,41,84,87,74,36
Yes,26,Yes,6,Scientist,86,78,52,21,86,13,42
Yes,24,No,23,Teacher,32,97,84,20,47,38,25
No,19,No,30,Software Developer,46,14,9,28,31,11,98
No,4,No,12,Entrepreneur,75,97,84,29,61,11,4
Yes,3,No,9,Marketing Manager,43,5,98,38,41,56,92
No,1,No,37,Entrepreneur,91,94,33,54,35,66,76
No,0,No,4,Nurse,17,7,87,79,93,79,35
Yes,4,No,17,Architect,58,16,63,53,42,24,82
No,19,Yes,33,Engineer,41,44,1,84,20,94,32
No,17,Yes,17,Scientist,44,25,85,9,14,28,35
No,20,No,4,Artist,31,97,6,71,92,49,99
Yes,7,No,34,Marketing Manager,25,85,5,12,32,18,23
Yes,4,No,16,Software Developer,41,33,40,46,26,90,12
Yes,4,No,22,Lawyer,65,82,71,57,28,10,41
No,6,No,36,Lawyer,90,27,28,61,64,9,87
Yes,21,Yes,15,Marketing Manager,30,85,78,17,54,73,53
Yes,13,Yes,31,Athlete,53,23,79,35,12,27,72
No,0,No,28,Chef,82,49,89,45,11,85,7
No,10,No,10,Psychologist,32,5,18,79,16,26,44
Yes,26,No,35,Software Developer,48,94,63,61,93,42,84
Yes,13,No,2,Marketing Manager,60,8,33,14,28,88,62
No,16,No,4,Scientist,84,53,47,89,38,79,79
No,14,Yes,14,Scientist,19,1,37,22,89,8,29
No,28,No,27,Chef,89,69,71,38,10,7,1
Yes,21,Yes,3,Marketing Manager,43,77,80,98,72,6,28
Yes,4,No,31,Nurse,85,4,28,0,5,9,85
Yes,5,No,3,Software Developer,48,42,99,69,87,40,13
Yes,18,Yes,21,Chef,11,79,7,37,63,45,5
Yes,21,No,40,Scientist,51,83,20,56,56,10,71
Yes,9,Yes,16,Chef,31,2,59,70,24,27,43
Yes,7,Yes,8,Writer,20,99,17,80,92,82,83
Yes,17,No,8,Chef,37,46,95,58,51,55,97
No,12,No,37,Architect,75,85,4,98,63,60,63
No,7,Yes,28,Writer,13,34,94,61,6,97,52
Yes,14,Yes,37,Software Developer,39,0,30,39,18,95,85
Yes,15,No,16,Chef,43,12,28,26,64,46,22
No,24,No,7,Engineer,62,66,77,4,53,44,9
Yes,23,No,4,Chef,95,84,11,97,14,75,28
Yes,0,Yes,0,Chef,97,10,81,86,78,90,53
No,7,Yes,11,Entrepreneur,14,55,67,70,43,73,54
Yes,16,Yes,32,Entrepreneur,41,82,4,68,79,99,14
Yes,13,No,22,Athlete,86,89,22,94,30,6,50
Yes,9,No,33,Lawyer,14,28,100,45,51,88,20
Yes,27,No,25,Nurse,93,43,26,52,45,73,51
Yes,28,Yes,35,Marketing Manager,3,6,82,43,17,57,78
No,29,Yes,19,Psychologist,41,18,82,8,13,78,8
No,6,Yes,17,Nurse,81,36,84,43,4,20,12
No,15,Yes,4,Artist,82,27,14,58,18,65,35
No,15,No,21,Software Developer,26,8,45,30,31,38,70
Yes,16,No,33,Entrepreneur,80,53,47,94,19,19,49
No,4,No,40,Nurse,60,43,9,94,60,99,31
Yes,12,No,11,Teacher,39,29,43,16,8,65,36
No,13,No,6,Nurse,15,69,86,49,0,38,16
Yes,23,No,36,Scientist,66,57,7,34,3,82,99
Yes,23,No,6,Engineer,67,52,74,97,23,57,75
Yes,23,No,13,Chef,46,62,17,95,93,52,5
No,12,Yes,4,Scientist,30,83,40,73,34,11,1
No,18,No,15,Nurse,24,58,39,35,71,82,87
No,3,No,15,Scientist,46,92,82,21,35,69,74
No,16,Yes,39,Entrepreneur,69,25,66,95,1,18,99
Yes,16,No,21,Athlete,18,45,46,2,78,99,39
Yes,6,No,35,Nurse,88,29,21,35,57,92,52
Yes,12,Yes,19,Lawyer,0,32,76,22,11,30,49
Yes,20,Yes,20,Writer,5,69,14,58,47,81,99
No,20,No,25,Doctor,29,26,26,40,47,60,49
No,18,No,30,Entrepreneur,55,4,28,89,97,4,86
Yes,3,Yes,32,Chef,50,54,10,43,54,10,84
Yes,28,Yes,20,Engineer,58,67,27,42,81,11,98
Yes,22,No,28,Writer,28,53,46,76,25,31,68
Yes,19,Yes,24,Marketing Manager,96,29,22,28,41,8,37
No,2,Yes,6,Entrepreneur,48,40,8,19,35,54,43
No,25,No,40,Teacher,48,28,99,70,40,74,38
Yes,7,Yes,14,Teacher,43,83,36,49,81,0,58
No,18,Yes,33,Entrepreneur,77,25,43,62,43,35,18
Yes,14,Yes,11,Engineer,84,78,3,92,37,3,52
Yes,30,Yes,22,Software Developer,49,29,12,82,66,25,93
Yes,5,No,13,Doctor,63,17,31,4,69,55,22
No,22,No,1,Marketing Manager,100,29,0,67,61,17,64
Yes,10,No,3,Software Developer,70,13,32,15,46,55,32
No,22,No,36,Entrepreneur,22,54,78,46,41,25,78
No,7,No,3,Marketing Manager,3,59,9,99,34,55,18
No,3,Yes,35,Artist,67,19,82,30,8,82,49
Yes,4,No,11,Scientist,49,60,34,84,18,57,36
Yes,1,No,17,Engineer,1,93,96,65,67,1,32
Yes,23,No,38,Doctor,72,21,84,41,9,93,62
Yes,20,Yes,37,Doctor,84,54,82,22,6,34,26
Yes,0,Yes,36,Architect,57,95,29,82,1,0,21
No,21,Yes,8,Psychologist,34,2,49,58,3,43,78
No,22,Yes,39,Architect,27,38,38,25,92,26,35
Yes,12,No,6,Lawyer,99,89,36,55,11,28,28
Yes,10,Yes,37,Doctor,95,75,6,19,41,93,76
Yes,7,Yes,34,Lawyer,65,76,2,43,33,41,6
No,16,No,7,Teacher,40,95,63,52,0,86,18
Yes,15,No,32,Nurse,2,44,22,95,1,38,100
No,16,Yes,17,Artist,76,11,19,55,58,13,70
No,3,Yes,39,Chef,73,68,50,91,82,48,23
Yes,4,No,20,Athlete,54,68,100,25,35,1,52
No,21,No,32,Psychologist,72,44,24,40,40,41,32
Yes,16,No,28,Writer,50,2,52,47,73,3,19
No,7,Yes,16,Architect,75,80,14,95,46,62,3
No,4,Yes,22,Doctor,55,90,72,53,89,44,58
No,24,Yes,30,Lawyer,16,20,17,2,89,38,76
Yes,4,Yes,33,Marketing Manager,68,91,26,14,51,22,62
Yes,12,No,27,Teacher,50,3,99,9,65,69,84
No,22,No,38,Engineer,80,35,83,52,21,10,62
Yes,8,Yes,32,Writer,80,100,35,49,72,55,91
Yes,15,Yes,38,Nurse,55,10,34,57,77,76,17
No,13,No,35,Architect,74,40,47,7,79,90,73
No,19,Yes,33,Software Developer,24,2,72,33,36,50,96
No,11,Yes,22,Doctor,69,42,5,46,22,90,83
No,30,Yes,2,Marketing Manager,42,39,27,19,60,20,26
No,16,No,5,Artist,11,73,31,90,52,80,78
No,4,Yes,36,Teacher,45,65,94,57,81,82,2
No,29,No,32,Artist,67,76,37,53,77,50,12
No,24,No,28,Scientist,83,63,39,34,1,43,63
No,20,Yes,14,Entrepreneur,19,55,43,48,21,71,8
No,22,Yes,1,Software Developer,51,70,58,1,85,16,69
Yes,22,No,30,Doctor,59,24,61,11,39,35,82
No,27,Yes,24,Lawyer,26,89,5,9,36,22,34
No,8,Yes,2,Nurse,72,93,48,26,48,19,31
Yes,16,No,39,Nurse,87,15,54,36,21,14,88
Yes,29,No,18,Psychologist,16,7,56,56,83,71,94
Yes,12,No,0,Scientist,27,77,80,40,95,63,6
No,15,Yes,24,Athlete,8,72,30,56,46,66,11
Yes,27,No,17,Architect,85,99,13,53,40,92,75
No,1,Yes,26,Chef,4,80,94,42,91,95,4
No,17,Yes,30,Chef,21,22,54,51,93,60,46
No,6,No,6,Chef,94,37,29,53,67,13,81
No,28,Yes,31,Doctor,75,80,65,48,37,9,97
No,10,No,11,Teacher,32,99,36,53,70,47,20
Yes,10,No,36,Artist,10,97,56,37,8,58,26
Yes,23,Yes,1,Engineer,46,36,89,2,65,7,92
Yes,21,Yes,10,Athlete,35,94,2,100,95,73,1
No,18,Yes,34,Artist,55,99,2,95,9,92,52
No,11,No,31,Entrepreneur,10,43,61,63,92,87,69
No,8,No,24,Marketing Manager,10,49,97,64,56,59,48
Yes,10,Yes,25,Lawyer,73,35,0,3,26,79,18
No,24,Yes,9,Software Developer,25,23,42,46,62,79,100
No,23,Yes,13,Lawyer,91,4,100,27,97,29,13
Yes,19,Yes,35,Scientist,7,6,59,54,62,12,93
Yes,4,No,29,Architect,50,77,35,10,7,40,77
Yes,23,No,29,Engineer,25,45,36,56,22,95,7
No,12,Yes,34,Artist,5,94,55,42,49,20,65
No,13,No,3,Psychologist,81,95,13,5,62,28,90
Yes,18,No,25,Scientist,8,28,25,8,23,11,40
No,5,Yes,10,Lawyer,20,92,81,88,100,27,59
No,18,Yes,8,Chef,63,83,55,62,54,64,93
Yes,4,Yes,40,Athlete,51,84,64,49,46,9,5
Yes,2,Yes,27,Athlete,90,96,17,69,17,41,67
No,27,Yes,18,Software Developer,13,18,61,75,81,83,26
Yes,30,Yes,23,Teacher,39,72,90,28,29,7,33
No,7,Yes,3,Athlete,55,45,3,23,96,63,71
Yes,5,Yes,9,Nurse,63,32,15,46,53,71,35
No,19,No,11,Engineer,51,53,21,45,48,3,39
Yes,22,No,5,Scientist,66,71,45,82,93,53,86
Yes,25,No,39,Psychologist,29,79,93,16,33,91,0
Yes,9,No,36,Entrepreneur,21,76,55,45,6,15,79
Yes,10,No,36,Chef,95,95,52,40,24,72,24
Yes,29,No,12,Engineer,72,39,26,87,100,65,53
Yes,23,No,14,Engineer,85,75,74,25,34,80,21
No,18,Yes,2,Psychologist,5,60,87,60,46,30,65
Yes,5,No,5,Writer,31,99,37,16,76,77,81
No,13,No,37,Marketing Manager,91,15,33,98,11,75,52
Yes,25,Yes,13,Lawyer,11,23,56,69,96,69,19
Yes,11,Yes,35,Writer,18,97,31,30,46,38,19
No,2,No,7,Writer,13,61,63,63,95,30,70
Yes,17,Yes,39,Architect,72,90,29,43,80,99,51
No,30,No,1,Doctor,37,98,6,21,51,70,9
Yes,11,Yes,13,Entrepreneur,91,64,33,7,56,63,100
No,5,No,5,Doctor,99,31,65,27,85,6,80
Yes,17,No,31,Writer,75,10,87,42,53,13,20
No,4,No,25,Chef,49,40,18,42,12,93,30
No,9,No,35,Entrepreneur,96,20,54,90,74,67,20
No,22,No,15,Entrepreneur,67,59,53,69,10,35,83
Yes,25,Yes,11,Lawyer,91,46,11,84,36,56,31
Yes,28,Yes,30,Lawyer,64,9,33,12,85,49,36
No,9,No,0,Doctor,94,95,78,27,5,99,18
No,22,No,20,Doctor,74,74,35,54,71,14,10
No,22,No,40,Nurse,75,49,60,60,20,91,44
No,26,Yes,9,Chef,27,50,73,57,23,58,53
No,22,No,1,Scientist,5,48,99,25,42,76,17
Yes,7,Yes,21,Athlete,63,38,49,71,22,37,76
No,14,No,30,Marketing Manager,73,54,3,50,18,74,13
No,20,Yes,37,Entrepreneur,12,96,56,61,25,82,36
No,15,No,21,Doctor,75,79,34,14,74,45,56
Yes,28,No,23,Chef,78,98,34,68,38,9,41
No,22,No,30,Software Developer,78,9,98,33,93,33,35
No,5,No,25,Chef,43,4,12,9,52,22,71
Yes,11,Yes,22,Marketing Manager,88,19,90,89,31,24,90
Yes,24,No,0,Doctor,82,88,60,0,68,10,96
Yes,14,Yes,24,Artist,98,31,7,39,10,96,42
Yes,17,Yes,11,Marketing Manager,70,42,3,88,46,54,90
Yes,13,Yes,36,Athlete,78,6,47,69,99,59,42
Yes,21,No,7,Doctor,91,49,47,100,79,43,72
No,28,No,12,Artist,81,91,12,30,64,92,100
Yes,23,Yes,22,Software Developer,22,30,33,70,55,40,87
Yes,1,Yes,27,Doctor,43,61,59,100,15,28,71
No,25,Yes,0,Writer,74,74,74,58,13,49,29
Yes,19,No,10,Lawyer,57,94,8,85,16,35,86
Yes,2,No,9,Chef,59,58,58,28,65,52,43
Yes,28,No,25,Software Developer,46,35,25,35,81,30,76
No,19,Yes,9,Chef,25,97,20,76,5,29,90
Yes,2,No,15,Chef,5,15,0,32,41,95,71
Yes,7,Yes,11,Engineer,0,76,11,99,37,57,19
Yes,17,No,2,Chef,30,44,91,94,71,87,39
No,24,No,21,Marketing Manager,83,47,11,31,61,52,76
No,3,No,17,Engineer,50,79,63,0,0,30,83
Yes,24,No,29,Architect,87,85,88,74,72,56,13
No,14,Yes,30,Psychologist,99,97,14,46,93,92,65
Yes,7,Yes,31,Artist,19,47,25,2,11,57,90
No,4,No,30,Lawyer,95,18,20,44,92,71,98
Yes,23,No,20,Nurse,29,92,97,79,27,15,5
No,23,Yes,29,Engineer,52,93,86,13,76,61,29
Yes,25,Yes,22,Software Developer,22,29,9,96,56,85,67
No,16,Yes,31,Entrepreneur,34,51,3,61,47,48,80
No,0,No,8,Writer,39,48,46,55,45,66,99
No,29,Yes,14,Lawyer,76,18,11,68,1,80,62
Yes,20,Yes,6,Architect,50,80,24,26,3,46,30
Yes,17,Yes,1,Nurse,66,43,68,77,58,8,56
No,2,Yes,17,Scientist,38,80,21,79,0,9,70
No,17,No,2,Architect,38,71,66,54,84,14,55
No,28,No,38,Marketing Manager,85,68,7,4,70,2,61
No,1,No,32,Writer,67,74,66,28,76,95,42
No,25,No,11,Psychologist,93,84,89,83,39,30,6
Yes,24,Yes,20,Engineer,30,42,46,62,87,84,84
Yes,4,Yes,11,Nurse,67,15,55,67,59,13,100
Yes,30,No,3,Teacher,12,2,20,2,34,36,45
No,4,No,2,Engineer,49,0,27,62,8,84,52
No,12,Yes,7,Architect,36,92,97,51,78,69,63
Yes,6,Yes,15,Nurse,93,54,85,77,82,95,44
No,15,No,9,Architect,43,58,16,35,7,92,83
Yes,5,Yes,34,Writer,6,14,70,37,24,75,53
No,18,No,7,Athlete,32,86,2,90,85,26,84
Yes,27,No,15,Artist,50,10,89,76,12,74,39
No,27,Yes,32,Architect,38,12,92,34,100,89,98
Yes,3,Yes,10,Engineer,11,86,87,28,14,8,9
Yes,6,No,38,Marketing Manager,5,97,2,80,60,26,17
Yes,10,No,36,Software Developer,39,74,39,85,86,46,62
No,9,Yes,14,Nurse,47,93,6,81,42,30,50
No,1,Yes,18,Scientist,34,83,53,50,0,97,78
No,21,Yes,7,Marketing Manager,68,60,22,51,29,37,57
No,24,No,35,Doctor,78,52,96,69,97,68,48
Yes,6,Yes,24,Engineer,28,3,50,57,18,49,85
No,1,Yes,6,Engineer,36,70,38,66,56,12,83
No,19,Yes,0,Writer,79,39,84,42,35,22,51
Yes,28,Yes,31,Scientist,57,13,22,52,73,3,30
Yes,5,No,2,Chef,14,1,8,33,52,61,1
No,6,Yes,14,Lawyer,63,43,96,45,28,37,93
No,12,Yes,16,Scientist,65,35,78,80,36,66,83
No,5,No,4,Marketing Manager,87,26,7,64,11,34,95
No,11,Yes,37,Writer,42,37,70,1,23,5,84
No,7,Yes,34,Software Developer,94,14,48,25,21,26,85
Yes,8,Yes,23,Software Developer,40,74,71,2,81,44,87
Yes,9,No,37,Artist,69,100,45,100,13,57,99
Yes,3,No,14,Chef,32,65,19,44,75,91,82
Yes,27,Yes,34,Writer,98,70,77,27,16,54,78
Yes,14,No,3,Software Developer,40,69,25,67,50,48,81
No,12,No,39,Writer,52,42,74,71,39,87,1
Yes,2,No,8,Psychologist,37,90,28,69,13,35,72
Yes,19,Yes,4,Lawyer,27,75,32,57,35,54,85
No,30,Yes,11,Writer,19,4,94,65,21,39,49
No,21,Yes,31,Nurse,45,30,69,34,90,26,4
Yes,10,Yes,36,Engineer,86,32,77,36,41,92,75
No,3,Yes,20,Lawyer,11,56,90,1,63,78,72
No,30,Yes,11,Marketing Manager,95,73,35,86,15,36,86
No,29,Yes,29,Teacher,16,15,50,71,14,3,96
Yes,7,No,21,Lawyer,38,19,7,48,88,76,47
No,4,Yes,20,Nurse,1,1,100,59,64,40,52
Yes,22,No,3,Teacher,84,98,1,25,98,100,52
Yes,22,No,10,Entrepreneur,36,100,87,51,42,22,71
Yes,22,Yes,35,Chef,44,86,3,7,61,5,85
No,17,Yes,31,Software Developer,86,52,85,53,51,54,24
Yes,10,Yes,2,Writer,58,33,89,73,15,99,4
Yes,24,Yes,15,Psychologist,6,39,90,60,75,75,37
Yes,16,Yes,3,Software Developer,7,39,70,97,30,95,11
Yes,6,Yes,29,Nurse,50,10,17,5,30,84,1
Yes,19,Yes,16,Psychologist,26,82,40,73,59,61,66
No,7,No,14,Software Developer,78,14,62,35,68,20,31
No,3,No,21,Artist,56,88,5,62,33,28,2
Yes,8,Yes,16,Psychologist,53,90,21,91,81,17,70
Yes,24,No,18,Scientist,5,77,25,66,34,41,7
Yes,5,No,26,Artist,9,69,3,5,11,54,55
No,16,No,29,Athlete,26,45,49,88,44,19,75
No,30,No,0,Chef,0,14,87,96,97,48,3
No,18,Yes,32,Marketing Manager,56,90,49,39,81,19,72
Yes,29,No,35,Nurse,41,9,37,77,40,26,84
No,30,No,19,Athlete,56,35,23,11,88,25,9
No,16,No,8,Athlete,42,82,86,71,21,92,36
No,24,No,8,Chef,99,73,26,93,8,75,15
Yes,29,No,29,Artist,28,94,44,69,15,100,65
Yes,11,No,23,Marketing Manager,60,20,99,52,17,75,24
No,27,Yes,37,Entrepreneur,28,80,77,81,58,93,70
Yes,14,Yes,37,Artist,34,19,81,34,52,70,93
No,27,No,26,Teacher,25,31,95,60,33,39,16
Yes,5,Yes,17,Chef,14,91,87,70,0,13,8
Yes,13,Yes,34,Doctor,39,78,36,56,15,86,27
No,14,Yes,33,Marketing Manager,4,50,61,13,40,94,68
Yes,17,No,10,Writer,31,6,58,20,69,4,55
Yes,11,No,8,Psychologist,7,69,66,86,99,77,19
No,27,No,27,Scientist,32,41,73,56,29,3,2
No,19,Yes,33,Athlete,52,4,98,78,80,69,59
Yes,5,No,8,Engineer,74,14,80,1,84,50,65
Yes,10,No,20,Athlete,66,22,52,37,11,76,62
Yes,21,No,28,Scientist,69,85,67,1,92,18,22
Yes,17,Yes,17,Teacher,26,76,4,44,8,91,68
Yes,4,No,15,Marketing Manager,19,30,99,51,1,34,58
No,30,No,0,Psychologist,98,70,66,49,57,31,31
No,30,No,6,Nurse,8,22,42,26,60,24,30
No,2,Yes,1,Writer,10,100,99,69,56,19,73
Yes,6,No,32,Doctor,71,75,88,15,8,33,34
Yes,28,No,28,Marketing Manager,12,50,26,13,16,58,62
Yes,11,Yes,31,Chef,21,46,82,67,73,0,53
Yes,26,Yes,28,Writer,100,22,62,65,56,32,77
No,3,Yes,0,Entrepreneur,59,21,30,76,44,16,55
No,12,Yes,9,Writer,22,73,70,88,66,97,67
Yes,19,Yes,35,Nurse,59,49,8,0,97,86,83
Yes,10,No,18,Architect,17,67,59,98,49,76,1
No,24,No,14,Marketing Manager,85,80,94,19,16,29,14
No,2,Yes,9,Chef,37,87,95,31,76,60,69
No,16,No,27,Doctor,97,94,29,95,21,17,71
No,13,No,34,Doctor,43,1,32,9,78,78,75
No,18,Yes,26,Engineer,5,41,63,53,33,88,33
No,30,No,13,Athlete,19,76,65,62,91,52,65
No,14,No,14,Entrepreneur,74,84,43,23,66,51,17
Yes,8,Yes,19,Nurse,17,35,62,51,77,16,83
No,13,Yes,33,Software Developer,46,17,54,15,2,18,3
Yes,12,No,39,Teacher,62,24,51,9,27,21,35
No,20,Yes,20,Athlete,67,86,17,19,66,71,51
No,12,No,22,Chef,8,93,64,41,64,73,75
No,13,Yes,16,Athlete,31,81,38,99,39,30,11
Yes,11,Yes,28,Chef,2,89,16,68,36,17,77
No,30,No,40,Lawyer,22,66,30,46,39,97,33
Yes,6,No,38,Writer,22,89,27,69,100,99,92
Yes,25,No,21,Writer,47,39,38,34,37,27,46
No,11,Yes,4,Athlete,94,24,81,67,63,48,73
No,1,Yes,28,Teacher,7,94,24,18,7,68,71
No,27,No,40,Doctor,71,99,17,49,43,21,80
Yes,13,No,10,Psychologist,85,54,63,79,46,43,25
Yes,3,Yes,24,Lawyer,44,84,98,87,13,61,67
No,14,No,3,Engineer,37,92,58,33,38,2,58
Yes,24,No,4,Nurse,2,85,5,36,77,88,85
No,13,No,21,Chef,44,38,5,96,81,3,48
No,21,No,6,Writer,19,30,93,14,7,7,14
Yes,16,No,32,Entrepreneur,55,45,6,55,8,92,46
No,12,No,9,Entrepreneur,96,27,14,48,87,61,6
Yes,2,Yes,40,Artist,57,65,23,53,34,22,74
Yes,18,Yes,13,Doctor,9,56,47,73,45,26,66
Yes,9,Yes,33,Scientist,20,15,75,23,62,99,54
Yes,10,No,23,Nurse,51,51,12,69,37,30,8
Yes,12,No,10,Scientist,57,72,5,76,73,83,95
No,16,Yes,37,Doctor,0,44,38,79,25,49,89
Yes,17,No,34,Doctor,11,69,10,84,55,77,91
No,11,No,14,Chef,19,20,47,26,91,40,100
Yes,16,Yes,12,Scientist,51,42,76,47,3,68,27
Yes,19,Yes,27,Marketing Manager,91,35,59,77,71,1,8
No,7,Yes,22,Psychologist,14,9,11,80,12,60,76
Yes,21,Yes,31,Psychologist,73,64,28,68,97,10,57
No,7,Yes,37,Teacher,92,62,33,93,54,15,11
No,10,No,27,Doctor,34,8,93,85,79,86,48
No,14,Yes,34,Entrepreneur,35,79,74,29,47,84,28
Yes,28,Yes,34,Marketing Manager,87,25,6,81,3,42,1
No,3,Yes,16,Nurse,2,58,2,33,43,47,8
Yes,4,Yes,30,Nurse,62,44,17,9,16,87,80
No,14,Yes,37,Nurse,47,44,68,8,28,6,74
No,9,Yes,38,Marketing Manager,31,30,57,97,90,57,52
No,5,No,40,Teacher,63,30,94,95,2,86,94
Yes,17,Yes,23,Engineer,72,23,91,77,86,50,19
Yes,8,Yes,38,Engineer,65,55,78,1,19,36,62
Yes,16,Yes,12,Software Developer,34,45,93,57,32,89,26
No,2,No,38,Nurse,20,100,49,97,7,27,11
No,22,Yes,15,Writer,53,86,76,1,49,99,30
Yes,5,Yes,6,Marketing Manager,98,16,91,55,7,15,48
Yes,13,No,28,Marketing Manager,95,9,23,66,68,22,84
Yes,3,No,32,Architect,87,65,94,67,34,88,88
No,28,No,20,Engineer,4,27,90,22,89,51,64
Yes,20,No,2,Engineer,43,90,89,28,40,46,65
No,10,Yes,6,Writer,60,99,28,80,77,30,37
No,29,Yes,5,Architect,50,71,57,14,22,81,63
No,13,Yes,30,Scientist,40,25,74,26,27,84,15
No,25,Yes,1,Nurse,27,55,31,28,2,10,50
No,20,Yes,24,Nurse,37,22,89,96,92,44,24
No,8,Yes,12,Architect,8,100,97,45,1,67,11
Yes,20,No,12,Scientist,16,11,45,58,47,61,6
No,21,No,25,Doctor,72,48,1,36,72,94,81
Yes,29,No,23,Scientist,17,30,0,65,96,42,99
No,29,Yes,17,Entrepreneur,55,85,70,17,9,64,77
No,28,Yes,7,Chef,81,34,49,72,68,62,29
No,24,No,18,Psychologist,91,48,9,37,60,31,74
No,23,Yes,3,Software Developer,44,12,69,17,20,14,44
No,26,Yes,19,Artist,12,76,18,10,99,37,43
Yes,7,Yes,24,Doctor,34,5,1,91,26,22,37
No,0,No,30,Writer,38,18,31,6,34,51,58
No,24,No,31,Artist,27,53,85,87,3,13,87
No,25,Yes,8,Chef,67,85,54,38,65,80,17
Yes,0,No,14,Chef,23,62,100,79,85,61,4
No,1,Yes,23,Engineer,94,81,71,22,73,63,95
No,17,Yes,26,Chef,13,54,9,17,28,20,45
No,6,No,37,Artist,56,43,23,86,0,82,57
No,16,Yes,30,Lawyer,30,65,31,68,28,64,97
No,9,No,9,Scientist,16,63,83,35,48,4,79
No,16,No,22,Marketing Manager,19,29,67,88,53,96,66
Yes,28,Yes,9,Teacher,95,58,3,0,57,25,83
No,29,No,5,Teacher,60,87,20,80,98,87,97
Yes,0,Yes,40,Engineer,74,45,7,52,56,65,19
Yes,22,No,1,Artist,20,51,71,66,46,84,30
No,16,Yes,4,Nurse,95,26,28,21,62,89,35
No,9,No,25,Architect,43,3,95,10,91,42,56
No,22,Yes,37,Writer,100,25,65,71,7,89,88
Yes,28,No,33,Artist,97,87,15,52,91,22,54
Yes,26,No,21,Artist,61,14,22,66,16,35,40
No,2,Yes,27,Teacher,10,74,95,62,77,10,7
No,30,Yes,0,Lawyer,61,98,89,17,49,99,3
Yes,12,Yes,4,Architect,75,44,64,73,11,83,1
No,19,No,37,Software Developer,74,83,73,46,15,27,51
Yes,7,No,12,Doctor,78,36,12,85,66,15,52
No,9,Yes,29,Lawyer,75,50,89,99,83,26,67
Yes,5,Yes,38,Teacher,87,66,71,38,4,12,39
No,23,No,39,Architect,42,96,10,84,31,57,46
No,12,No,39,Chef,0,3,88,59,77,54,18
Yes,16,No,4,Psychologist,2,13,45,24,90,30,25
Yes,12,Yes,6,Chef,37,34,59,26,62,40,91
Yes,13,No,2,Chef,98,10,80,57,34,19,84
No,17,Yes,9,Lawyer,35,59,92,16,31,76,10
No,25,Yes,28,Doctor,53,78,88,62,82,43,40
Yes,5,No,5,Psychologist,88,14,15,32,43,68,65
No,21,No,7,Athlete,34,46,72,95,95,99,68
No,29,Yes,25,Lawyer,64,19,15,47,21,94,44
No,26,No,13,Nurse,96,42,26,14,97,88,94
No,2,No,33,Entrepreneur,41,63,43,53,11,61,1
Yes,6,No,15,Scientist,85,87,98,38,16,10,78
Yes,29,No,31,Writer,47,91,69,17,60,19,83
No,17,No,33,Doctor,62,52,23,79,64,5,40
No,24,No,10,Software Developer,94,37,78,21,92,40,89
Yes,24,No,40,Doctor,74,53,8,54,48,84,51
No,14,Yes,20,Writer,97,95,35,35,64,64,87
No,25,No,33,Doctor,17,59,0,85,48,60,42
No,14,Yes,19,Software Developer,53,43,82,6,44,3,5
Yes,28,Yes,9,Scientist,97,53,42,64,40,18,5
Yes,28,Yes,1,Writer,64,89,8,53,100,42,75
Yes,6,No,25,Doctor,15,100,13,6,36,97,74
No,23,No,4,Scientist,25,7,98,95,26,19,12
Yes,3,Yes,17,Writer,17,8,16,38,46,78,94
Yes,25,No,32,Lawyer,5,3,43,68,9,61,100
No,1,No,36,Nurse,46,91,87,12,87,53,94
Yes,9,Yes,30,Chef,66,18,100,75,15,72,55
Yes,15,Yes,38,Artist,69,84,33,11,20,49,53
Yes,21,Yes,35,Engineer,20,80,71,58,74,29,1
No,16,Yes,33,Psychologist,94,64,8,25,65,64,13
No,12,Yes,0,Writer,56,63,12,85,75,44,37
